1741994786.3566425, REQUEST, 0, temp2.txt, 200, False
1741994786.3601463, REQUEST, 1, temp1.txt, 200, False
1741994786.3637238, REQUEST, 0, temp3.txt, 200, False
1741994786.36742, REQUEST, 1, temp1.txt, 200, False
1741994786.37078, REQUEST, 1, temp0.txt, 200, False
1741994786.3741963, REQUEST, 1, temp0.txt, 200, False
1741994786.3777, REQUEST, 0, temp3.txt, 200, False
1741994786.3856702, REQUEST, 1, temp2.txt, 200, False
1741994786.3891501, REQUEST, 0, temp0.txt, 200, False
1741994786.3927453, REQUEST, 1, temp1.txt, 200, False
1741994786.3963037, REQUEST, 0, temp1.txt, 200, False
1741994786.4040732, REQUEST, 0, temp2.txt, 200, False
1741994786.4121358, REQUEST, 0, temp2.txt, 200, False
1741994786.4158423, REQUEST, 1, temp1.txt, 200, False
1741994786.4195368, REQUEST, 1, temp1.txt, 200, False
1741994786.4277682, REQUEST, 1, temp2.txt, 200, False
1741994786.4315445, REQUEST, 1, temp3.txt, 200, False
1741994786.4353325, REQUEST, 0, temp3.txt, 200, False
1741994786.4435346, REQUEST, 1, temp2.txt, 200, False
1741994786.4472942, REQUEST, 0, temp1.txt, 200, False
1741994786.4508634, REQUEST, 1, temp1.txt, 200, False
1741994786.4543982, REQUEST, 1, temp1.txt, 200, False
1741994786.457934, REQUEST, 0, temp0.txt, 200, False
1741994786.4615417, REQUEST, 1, temp3.txt, 200, False
1741994786.4650972, REQUEST, 0, temp0.txt, 200, False
1741994786.473078, REQUEST, 1, temp2.txt, 200, False
1741994786.476646, REQUEST, 1, temp0.txt, 200, False
1741994786.4801784, REQUEST, 0, temp0.txt, 200, False
1741994786.4838395, REQUEST, 1, temp0.txt, 200, False
1741994786.4875057, REQUEST, 0, temp1.txt, 200, False
1741994786.4912615, REQUEST, 1, temp1.txt, 200, False
1741994786.4948275, REQUEST, 0, temp0.txt, 200, False
1741994786.4983582, REQUEST, 0, temp0.txt, 200, False
1741994786.506344, REQUEST, 1, temp2.txt, 200, False
1741994786.5140681, REQUEST, 0, temp2.txt, 200, False
1741994786.5177252, REQUEST, 1, temp1.txt, 200, False
1741994786.525776, REQUEST, 1, temp2.txt, 200, False
1741994786.5293484, REQUEST, 0, temp0.txt, 200, False
1741994786.5329134, REQUEST, 0, temp1.txt, 200, False
1741994786.5365229, REQUEST, 0, temp3.txt, 200, False
1741994786.5401568, REQUEST, 0, temp3.txt, 200, False
1741994786.5436442, REQUEST, 0, temp0.txt, 200, False
1741994786.54722, REQUEST, 1, temp1.txt, 200, False
1741994786.5505931, REQUEST, 0, temp0.txt, 200, False
1741994786.554348, REQUEST, 0, temp1.txt, 200, False
1741994786.5579023, REQUEST, 1, temp3.txt, 200, False
1741994786.5613773, REQUEST, 0, temp0.txt, 200, False
1741994786.5650635, REQUEST, 1, temp3.txt, 200, False
1741994786.5683875, REQUEST, 1, temp0.txt, 200, False
1741994786.5718062, REQUEST, 1, temp0.txt, 200, False
1741994786.575605, REQUEST, 1, temp1.txt, 200, False
1741994786.5791216, REQUEST, 0, temp0.txt, 200, False
1741994786.5876403, REQUEST, 1, temp2.txt, 200, False
1741994786.5913525, REQUEST, 1, temp0.txt, 200, False
1741994786.5950089, REQUEST, 1, temp1.txt, 200, False
1741994786.5983806, REQUEST, 1, temp0.txt, 200, False
1741994786.60191, REQUEST, 1, temp0.txt, 200, False
1741994786.6053739, REQUEST, 1, temp0.txt, 200, False
1741994786.6139684, REQUEST, 1, temp2.txt, 200, False
1741994786.6175945, REQUEST, 0, temp1.txt, 200, False
1741994786.6214454, REQUEST, 0, temp0.txt, 200, False
1741994786.6251445, REQUEST, 0, temp1.txt, 200, False
1741994786.633309, REQUEST, 0, temp2.txt, 200, False
1741994786.6369843, REQUEST, 0, temp0.txt, 200, False
1741994786.6404483, REQUEST, 0, temp0.txt, 200, False
1741994786.6440914, REQUEST, 0, temp3.txt, 200, False
1741994786.6475787, REQUEST, 0, temp0.txt, 200, False
1741994786.651144, REQUEST, 0, temp0.txt, 200, False
1741994786.6545796, REQUEST, 1, temp0.txt, 200, False
1741994786.6581757, REQUEST, 0, temp1.txt, 200, False
1741994786.661582, REQUEST, 0, temp0.txt, 200, False
1741994786.665324, REQUEST, 0, temp1.txt, 200, False
1741994786.6689303, REQUEST, 1, temp1.txt, 200, False
1741994786.6771705, REQUEST, 1, temp2.txt, 200, False
1741994786.680875, REQUEST, 1, temp1.txt, 200, False
1741994786.6888893, REQUEST, 1, temp2.txt, 200, False
1741994786.6932888, REQUEST, 1, temp1.txt, 200, False
1741994786.696892, REQUEST, 1, temp0.txt, 200, False
1741994786.7003622, REQUEST, 0, temp0.txt, 200, False
1741994786.7038896, REQUEST, 0, temp0.txt, 200, False
1741994786.7075336, REQUEST, 0, temp1.txt, 200, False
1741994786.7109954, REQUEST, 1, temp3.txt, 200, False
1741994786.7141979, REQUEST, 1, temp0.txt, 200, False
1741994786.7217884, REQUEST, 0, temp2.txt, 200, False
1741994786.7299037, REQUEST, 1, temp2.txt, 200, False
1741994786.7337155, REQUEST, 0, temp1.txt, 200, False
1741994786.7373207, REQUEST, 1, temp0.txt, 200, False
1741994786.7410355, REQUEST, 0, temp0.txt, 200, False
1741994786.7445133, REQUEST, 1, temp0.txt, 200, False
1741994786.7481055, REQUEST, 0, temp1.txt, 200, False
1741994786.7516375, REQUEST, 1, temp0.txt, 200, False
1741994786.7554054, REQUEST, 1, temp3.txt, 200, False
1741994786.7590728, REQUEST, 0, temp0.txt, 200, False
1741994786.7627733, REQUEST, 0, temp0.txt, 200, False
1741994786.7711935, REQUEST, 1, temp2.txt, 200, False
1741994786.7747462, REQUEST, 0, temp0.txt, 200, False
1741994786.7783504, REQUEST, 0, temp1.txt, 200, False
1741994786.7820191, REQUEST, 1, temp1.txt, 200, False
1741994786.7898974, REQUEST, 0, temp2.txt, 200, False
1741994786.793512, REQUEST, 0, temp0.txt, 200, False
1741994786.7970324, REQUEST, 0, temp0.txt, 200, False
